Decade	Category	Commercial ID	Product Name	Description
1970	Technology, Communication & Electronics	tv_com_1970_115	Zenith Solid State Chromacolor II TV	This is a commercial for the Zenith Solid State ChromaColor II TV, from 1973. This color television set is used for watching television programs.
1970	Technology, Communication & Electronics	tv_com_1970_116	Zenith Video Cassette Recorder	This is a commercial for a Zenith Video Recorder, from 1977. This video recording device is used for recording and playing back television programs.
1970	Household, Cleaning & Home Care	tv_com_1970_117	Sunbea Burst of Power Mixer 	This is a commercial for the Sunbeam Burst of Power Mixer, from 1975. This eletric kitchen appliance is used for mixing food ingredients.
1970	Household, Cleaning & Home Care	tv_com_1970_118	Homelite Chainsaw	This is a commercial for the Homelite Chainsaw, from 1973. This power tool is used for cutting wood.
1970	Technology, Communication & Electronics	tv_com_1970_119	Polaroid Pronto Camera	This is a commercial for the Polaroid Pronto Camera, from 1976. This instant camera is used for taking and printing photographs.
1970	Technology, Communication & Electronics	tv_com_1970_120	Bell Telephone PBX Systems	This is a commercial for Bell Telephone PBX Systems, from 1974. This business telephone system is used for managing internal and external telephone communications.
1980	Health, Beauty & Personal Care	tv_com_1980_1	Topol Smoker's Tooth Polish with Fluoride	This is a commercial for Topol Smoker's Tooth Polish with Fluoride, from the 1980s. This toothpaste is used for cleaning teeth and removing tobacco stains.
1980	Health, Beauty & Personal Care	tv_com_1980_2	Playtex Deodorant Tampons	This is a commercial for Playtex Deodorant Tampons, from the 1980s. This feminine hygiene product is used for menstrual protection.
1980	Health, Beauty & Personal Care	tv_com_1980_3	Rolaids Antacid Tablets	This is a commercial for Rolaids Antacid Tablets, from the 1980s. This medication is used for relieving heartburn and indigestion.
1980	Health, Beauty & Personal Care	tv_com_1980_4	Benadryl Allergy	This is a commercial for Benadryl Allergy, from the 1980s. This medication is used for relieving allergy symptoms.
1980	Health, Beauty & Personal Care	tv_com_1980_5	Impulse Elation Perfume Body Spray	This is a commercial for Impulse Elation Body Spray, from the 1980s. This This women's fragrance product is used for personal scent and freshness.
1980	Health, Beauty & Personal Care	tv_com_1980_6	Extra Strength Polident Green Denture Cleanser	This is a commercial for Extra Strength Polident Green Denture Cleanser, from 1981. This denture care product is used for cleaning dentures.
1980	Health, Beauty & Personal Care	tv_com_1980_7	Huggies Disposable Diapers	This is a commercial for Huggies Disposable Diapers, from the 1980s. This baby care product is used for infant hygiene and leak protection.
1980	Health, Beauty & Personal Care	tv_com_1980_8	Old Spice	This is a commercial for Old Spice, from the 1980s. This men's fragrance product is used for personal scent and grooming.
1980	Health, Beauty & Personal Care	tv_com_1980_9	Alka-Seltzer Plus Cold Medicine	This is a commercial for Alka-Seltzer Plus Cold Medicine, from 1983. This medication is used for relieving cold symptoms.
1980	Health, Beauty & Personal Care	tv_com_1980_10	Irish Spring Deodorant Soap	This is a commercial for Irish Spring Deodorant Soap, from the 1980s. This personal care product is used for washing and deodorant protection.
1980	Health, Beauty & Personal Care	tv_com_1980_11	Sure Roll-on Deodorant	This is a commercial for Sure Roll-On Deodorant, from 1988. This personal care product is used for controlling underarm odor.
1980	Health, Beauty & Personal Care	tv_com_1980_12	Colgate Toothpaste	This is a commercial for Colgate Toothpaste, from 1983. This oral care product is used for cleaning teeth.
1980	Health, Beauty & Personal Care	tv_com_1980_13	Zest Deodorant Beauty Bar	This is a commercial for Zest Deodorant Beauty Bar, from the 1980s. This personal care product is used for washing and hygiene.
1980	Health, Beauty & Personal Care	tv_com_1980_14	Dove	This is a commercial for Dove Beauty Bar, from 1987. This personal care product is used for washing and moisturizing the skin.
1980	Health, Beauty & Personal Care	tv_com_1980_15	Agree Shampoo Oil and Silicone Free	This is a commercial for Agree Shampoo, from 1989. This oil- and silicone-free hair care product is used for washing hair.
1980	Health, Beauty & Personal Care	tv_com_1980_16	Pert Shampoo Bounce	This is a commercial for Pert Shampoo, from the 1980s. This hair care product is used for washing hair.
1980	Health, Beauty & Personal Care	tv_com_1980_17	L'erin Cosmetics	This is a commercial for L'Erin Cosmetics, from 1980. This cosmetic product line is used for personal beauty and makeup.
1980	Health, Beauty & Personal Care	tv_com_1980_18	Mood Magic Lipstick	This is a commercial for Mood Magic Lipstick, from 1985. This color-changing cosmetic product is used for coloring the lips.
1980	Health, Beauty & Personal Care	tv_com_1980_19	Arpège Perfume	This is a commercial for Arpège Perfume, from 1987. This fragrance product is used for personal scent.
1980	Household, Cleaning & Home Care	tv_com_1980_22	Soft Scrub Cleanser	This is a commercial for Soft Scrub Cleanser, from 1983. This product is used for cleaning household surfaces without scratching.
1980	Household, Cleaning & Home Care	tv_com_1980_23	Lyson Laundry Sanitizer	This is a commercial for Lysol Laundry Sanitizer, from 1986. This laundry care product is used for sanitizing clothing and fabrics.
1980	Household, Cleaning & Home Care	tv_com_1980_24	Brite Floor Cleaner	This is a commercial for Brite Floor Cleaner, from 1988. This no-rinse floor shine product is used for cleaning floors. 
1980	Household, Cleaning & Home Care	tv_com_1980_25	Liquid Plumr	This is a commercial for Liquid Plumr, from 1987. This product is used for clearing clogged drains.
1980	Household, Cleaning & Home Care	tv_com_1980_26	Fresh Start	This is a commercial for Fresh Start Laundry Detergent, from 1983. This product is used for washing clothes and removing stains.
1980	Household, Cleaning & Home Care	tv_com_1980_27	Ajax All-Purpose Cleaner	This is a commercial for Ajax All-Purpose Cleaner, from 1984. This household cleaning product is used for cleaning and shining floors.
1980	Household, Cleaning & Home Care	tv_com_1980_28	Joy Dishwashing Liquid (Lemon Fresh)	This is a commercial for Joy Dishwashing Liquid (Lemon Fresh), from 1981. This dishwashing detergent is used for washing dishes.
1980	Household, Cleaning & Home Care	tv_com_1980_29	Clorox Pre-Wash Spray	This is a commercial for Clorox Pre-Wash Spray, from 1984. This laundry care product is used for treating stains before washing.
1980	Household, Cleaning & Home Care	tv_com_1980_30	Derma Safe Laundry Detergent	This is a commercial for Derma Safe Laundry Detergent, from 1987. This hypoallergenic laundry detergent is used for washing clothes for sensitive skin.
1980	Household, Cleaning & Home Care	tv_com_1980_31	Dow Bathroom Cleaner with Scrubbing Bubbles	This is a commercial for Dow Bathroom Cleaner with Scrubbing Bubbles, from 1981. This household cleaning product is used for cleaning bathroom surfaces.
1980	Household, Cleaning & Home Care	tv_com_1980_33	Dow Fantastik All-Purpose Cleaner	This is a commercial for Dow Fantastik All-Purpose Cleaner, from 1984. This household cleaning product is used for cleaning surfaces.
1980	Household, Cleaning & Home Care	tv_com_1980_34	Spray 'n Wash Stain Stick	This is a commercial for Spray 'n Wash Stain Stick, from 1988. This laundry care product is used for removing stains from clothing.
1980	Household, Cleaning & Home Care	tv_com_1980_35	Glade Potpourri Carpet & Room Deodorizer	This is a commercial for Glade Potpourri Carpet & Room Deodorizer, from 1989. This household product is used for deodorizing carpets and rooms.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_36	Sony Walkman	This is a commercial for the Sony Walkman, from 1983. This portable audio player is used for listening to music.
1980	Household, Cleaning & Home Care	tv_com_1980_38	Clorox Safe Bleach	This is a commercial for Clorox Safe Bleach, from 1988. This laundry care product is used for bleaching and cleaning fabrics.
1980	Household, Cleaning & Home Care	tv_com_1980_39	Tide with Bleach	This is a commercial for Tide with Bleach, from 1989. This laundry detergent is used for washing clothes and whitening fabrics.
1980	Personal, Public Transport & Travel	tv_com_1980_40	Western Airlines	This is a commercial for Western Airlines, from 1980. This airline service is used for air travel.
1980	Personal, Public Transport & Travel	tv_com_1980_41	Ford Tough Pickup	This is a commercial for a Ford 4x4 pickup truck, from the 1980s. This truck is used for off-road driving and hauling cargo.
1980	Personal, Public Transport & Travel	tv_com_1980_43	Toyota Celica	This is a commercial for the Toyota Celica, from the 1980s. This sports car is used for personal transportation and performance driving.
1980	Personal, Public Transport & Travel	tv_com_1980_44	Toyota Corolla	This is a commercial for the Toyota Corolla, from the 1980s. This car is used for personal transportation.
1980	Personal, Public Transport & Travel	tv_com_1980_45	Pontiac Firebird	This is a commercial for the Pontiac Firebird, from 1982. This sports car is used for personal transportation.
1980	Personal, Public Transport & Travel	tv_com_1980_46	Hertz Rent a Car	This is a commercial for Hertz Rent a Car, from 1989. This car rental service is used for renting vehicles.
1980	Personal, Public Transport & Travel	tv_com_1980_48	Meissners Travel Service	This is a commercial for Meissners Travel Service, from 1989. This travel service is used for booking trips.
1980	Personal, Public Transport & Travel	tv_com_1980_49	Trans World Airlines (TWA)	This is a commercial for Trans World Airlines (TWA), from 1985. This airline service is used for air travel.
1980	Personal, Public Transport & Travel	tv_com_1980_50	Best Western	This is a commercial for Best Western, from 1989. This hotel chain is used for lodging.
1980	Personal, Public Transport & Travel	tv_com_1980_51	Cadillac Deville	This is a commercial for the Cadillac DeVille, from the 1980s. This luxury car is used for personal transportation.
1980	Personal, Public Transport & Travel	tv_com_1980_52	GM Parts	This is a commercial for GM Parts, from 1984. This automotive parts brand is used for vehicle repair and maintenance.
1980	Personal, Public Transport & Travel	tv_com_1980_53	Texaco Gas	This is a commercial for Texaco Gas, from 1988. This fuel product is used for powering vehicles.
1980	Personal, Public Transport & Travel	tv_com_1980_54	Shell Gas	This is a commercial for Shell Gas, from 1988. This fuel product is used for powering vehicles.
1980	Personal, Public Transport & Travel	tv_com_1980_55	American Airlines Caribbean	This is a commercial for American Airlines Caribbean, from 1984. This airline service is used for air travel.
1980	Personal, Public Transport & Travel	tv_com_1980_56	Michelin Tires	This is a commercial for Michelin Tires, from 1988. This automotive product is used for vehicle safety and traction.
1980	Personal, Public Transport & Travel	tv_com_1980_58	Chevrolet Celebrity	This is a commercial for Chevrolet, from 1983. This automobile brand is used for personal transportation.
1980	Personal, Public Transport & Travel	tv_com_1980_59	Datsun-Nissan	This is a commercial announcing the name change from Datsun to Nissan, from 1984. This automobile brand is used for personal transportation.
1980	Technology, Communication & Electronics	tv_com_1980_63	The Clapper	This is a commercial for The Clapper, from 1986. This electronic device is used for turning appliances on and off by clapping.
1980	Technology, Communication & Electronics	tv_com_1980_64	Panasonic Portable Cassette Player	This is a commercial for Panasonic Portable Cassette Players, from 1986. This audio device is used for listening to music.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_65	Kodak Kodacolor VR200 Film	This is a commercial for Kodak Kodacolor VR200 Film, from 1986. This photographic film is used for taking pictures.
1980	Technology, Communication & Electronics	tv_com_1980_66	Texas Instruments Spell Checker	This is a commercial for Texas Instruments Spell Checker, from 1989. This electronic device is used for checking spelling.
1980	Technology, Communication & Electronics	tv_com_1980_67	Radio Shack Electronic Games	This is a commercial for Radio Shack Electronic Games, from 1989. This handheld electronic toy line is used for playing video games.
1980	Technology, Communication & Electronics	tv_com_1980_68	Mitsubishi Home Theater Systems	This is a commercial for Mitsubishi Home Theater Systems, from 1989. This home entertainment system is used for watching and listening to media.
1980	Technology, Communication & Electronics	tv_com_1980_70	Sharp Eletronics	This is a commercial for Sharp Electronics, from 1989. This electronics brand is used for consumer electronic devices.
1980	Technology, Communication & Electronics	tv_com_1980_71	Nintendo Game Boy	This is a commercial for the Nintendo Game Boy, from 1989. This handheld gaming device is used for playing video games.
1980	Technology, Communication & Electronics	tv_com_1980_72	Radio Shack Model 100 Portable Computer	This is a commercial for the Radio Shack Model 100 Portable Computer, from 1984. This portable computer is used for basic computing tasks.
1980	Technology, Communication & Electronics	tv_com_1980_73	Technics Compact Disc Technology	This is a commercial for Technics Compact Disc technology, from 1984. This audio device is used for playing digital music.
1980	Technology, Communication & Electronics	tv_com_1980_74	AT&T Merlin Phone System	This is a commercial for the AT&T Merlin Phone System, from 1985. This business telephone system is used for office communication.
1980	Technology, Communication & Electronics	tv_com_1980_75	Apple Macintosh	This is a commercial for the Apple Macintosh, from 1984. This personal computer is used for computing and productivity tasks.
1980	Technology, Communication & Electronics	tv_com_1980_76	Sony Trinitron TV	This is a commercial for Sony Trinitron TV, from 1985. This television set is used for watching television programs.
1980	Technology, Communication & Electronics	tv_com_1980_77	Atari XE Game System	This is a commercial for the Atari XE Game System, from 1987. This video game console is used for playing video games.
1980	Technology, Communication & Electronics	tv_com_1980_78	Nintendo Game & Watch	This is a commercial for the Nintendo Game & Watch, from 1983. This handheld electronic game is used for playing simple video games.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_79	Timex Watches	This is a Christmas commercial for Timex Watches, from 1986. This wristwatch product is used for telling time.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_80	Today's Girl Pantyhose	This is a commercial for Today's Girl Pantyhose, from 1980. This clothing product is used for wearing as legwear.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_81	L'eggs Control Top Pantyhose	This is a commercial for Legg's Control Top Pantyhose, from 1980. This clothing product is used for shaping and wearing as legwear.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_82	Razzle Board Game	This is a commercial for Razzle Board Game, from 1981. This board game is used for family entertainment.
1980	Technology, Communication & Electronics	tv_com_1980_84	Sony Walkman	This is a commercial for Sony Walkman, from 1983. This portable audio player is used for listening to music.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_85	Levi's 501	This is a commercial for Levi's 501 Jeans, from the 1980s. This clothing product is used for wearing as denim pants.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_86	Bugle Boy Jeans	This is a commercial for Bugle Boy Jeans, from the 1980s. This clothing product is used for wearing as denim pants.
1980	Health, Beauty & Personal Care	tv_com_1980_87	Shower Massage by Teledyne	This is a commercial for Shower Massage by Teledyne, from 1989. This bathroom fixture is used for showering and providing water massage.
1980	Household, Cleaning & Home Care	tv_com_1980_89	Presto SaladShooter	This is a commercial for Presto SaladShooter, from 1989. This electric kitchen appliance is used for slicing and shredding food.
1980	Household, Cleaning & Home Care	tv_com_1980_90	Maytag Refrigerator	This is a commercial for Maytag Refrigerator, from 1989. This home appliance is used for storing and preserving food.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_91	Splash Dance Shower by Pollenex	This is a commercial for Splash Dance Shower by Pollenex, from 1985. This bathroom fixture is used for showering with music.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_92	Arrow Shirts	This is a commercial for Arrow Shirts, from 1989. This clothing product is used for wearing as shirts.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_93	Domino's Pizza	This is a commercial for Domino’s Pizza, from the 1980s. This restaurant service is used for ordering and delivering pizza.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_94	JCPenney	This is a commercial for the JCPenney Fall Wardrobe Sale, from 1988. This department store is used for shopping clothing and apparel.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_95	Hills Department Store	This is a commercial for Hills Department Store, from 1989. This retail store is used for shopping toys.
1980	Retail (Fashion & Consumer Goods) & Services	tv_com_1980_96	Winners! The 24-Hour Telephone Trivia Game Show	This is a commercial for Winners! The 24 Hour Telephone Trivia Game Show, from 1989. This telephone game service is used for playing trivia games.
1980	Food, Beverages & Nutrition	tv_com_1980_97	Pabst Blue Ribbon Beer	This is a commercial for Pabst Blue Ribbon, from 1980. This beverage product is used for drinking beer.
1980	Food, Beverages & Nutrition	tv_com_1980_98	KitKat	This is a commercial for KitKat, from 1980. This chocolate confection is used for snacking.
1980	Food, Beverages & Nutrition	tv_com_1980_99	Chef Boyardee Cannelloni	This is a commercial for Chef Boyardee Cannelloni, from 1980. This canned pasta product is used for preparing quick meals.
1980	Food, Beverages & Nutrition	tv_com_1980_100	Frosted Mini-Wheats Kellogg's	This is a commercial for Frosted Mini-Wheats, from the 1980s. This breakfast cereal is used for morning meals.
1980	Food, Beverages & Nutrition	tv_com_1980_101	Wonder Bread	This is a commercial for Wonder Bread, from 1981. This bread product is used for making sandwiches.
1980	Food, Beverages & Nutrition	tv_com_1980_102	Betty Crocker SuperMoist Cake Mix	This is a commercial for Betty Crocker Supermoist Cake Mix, from 1981. This baking mix is used for making cakes with frosting.
1980	Food, Beverages & Nutrition	tv_com_1980_103	Orville Redenbacher's Gourmet Popping Corn	This is a commercial for Orville Redenbacher’s Popcorn, from 1981. This popcorn product is used for making a snack.
1980	Food, Beverages & Nutrition	tv_com_1980_104	Hamburger Helper Lasagna	This is a commercial for Hamburger Helper Lasagna, from 1983. This boxed food product is used for preparing pasta meals with meat.
1980	Food, Beverages & Nutrition	tv_com_1980_105	Burger King	This is a commercial for Burger King, from 1983. This fast food restaurant is used for purchasing burgers and meals.
1980	Food, Beverages & Nutrition	tv_com_1980_106	Jell-O Pudding	This is a commercial for Jell-O Pudding, from 1983. This dessert product is used for making pudding.
1980	Food, Beverages & Nutrition	tv_com_1980_107	Wesson Oil	This is a commercial for Wesson Oil, from 1983. This cooking oil is used for frying food.
1980	Food, Beverages & Nutrition	tv_com_1980_108	Raisin Bran by Post	This is a commercial for Raisin Bran, from the 1980s. This breakfast cereal is used for eating as a morning food.
1980	Food, Beverages & Nutrition	tv_com_1980_109	Hickory Farms	This is a commercial for Hickory Farms, from the 1980s. This food brand is used for gift baskets and gourmet food products.
1980	Food, Beverages & Nutrition	tv_com_1980_110	Coke	This is a commercial for Coca-Cola, from the 1980s. This soft drink brand is used for refreshing beverage.
1980	Food, Beverages & Nutrition	tv_com_1980_111	Mc Donald's	This is a commercial for McDonald's, from the 1980s. This fast-food restaurant is used for eating burgers and meals.
1980	Food, Beverages & Nutrition	tv_com_1980_112	Heineken	This is a commercial for Heineken, from 1986. This beer product is used for drinking.
1980	Food, Beverages & Nutrition	tv_com_1980_114	Velveeta Mexican Snacks	This is a commercial for Velveeta Mexican Snacks, from 1988. This processed cheese product is used for preparing quick appetizers and party dips.
1980	Food, Beverages & Nutrition	tv_com_1980_115	Domino's pizza	This is a commercial for Domino’s Pizza, from the 1980s. This restaurant service is used for ordering and delivering pizza.
1980	Food, Beverages & Nutrition	tv_com_1980_116	Cheerio Cereal	This is a commercial for Cheerios Cereal, from the 1980s. This breakfast cereal is used for morning family nutrition.
1980	Retail (Fashion & Consumer Goods) & Services, Fashion & Consumer Goods	tv_com_1980_118	Kenner's Betty Crocker Easy-Bake Mini-Wave Oven	This is a commercial for Kenner's Betty Crocker Easy-Bake Mini-Wave Oven, from 1982. This children's toy appliance is used for play cooking and baking small treats.
1990	Personal, Public Transport & Travel	tv_com_1990_1	Chevrolet Geo Prism	This is a commercial for the 1990 Chevrolet Geo Prism, from 1990. This car is used for personal transportation.
1990	Technology, Communication & Electronics	tv_com_1990_2	Playstation Jet Moto 2	This is a commercial for Jet Moto 2 on PlayStation, from 1997. This video game is used for playing racing games.
1990	Health, Beauty & Personal Care	tv_com_1990_3	Vidal Sassoon Spray-on Gel	This is a commercial for Vidal Sassoon Spray-on Gel, from 1997. This hair product is used for styling hair.
1990	Food, Beverages & Nutrition	tv_com_1990_4	V8 Splash (Tropical Blend)	This is a commercial for V8 Splash (Tropical Blend), from 1997. This beverage is a drinking fruit-flavored juice.
1990	Food, Beverages & Nutrition	tv_com_1990_5	Trident	This is a commercial for Trident Sugarless Gum, from 1997. This gum is used for chewing after meals.
1990	Technology, Communication & Electronics	tv_com_1990_6	Tomb Raider II	This is a commercial for Tomb Raider II, from 1997. This video game is used for playing action-adventure games.
1990	Health, Beauty & Personal Care	tv_com_1990_7	Sudafed Nasal Decongestant	This is a commercial for Sudafed Nasal Decongestant, from 1997. This medication is used for relieving nasal congestion.
1990	Technology, Communication & Electronics	tv_com_1990_8	Intelligent Qube on Sony PlayStation	This is a commercial for Intelligent Qube on PlayStation, from 1997. This video game is used for playing puzzle games.
1990	Food, Beverages & Nutrition	tv_com_1990_10	Snickers	This is a commercial for Snickers, from 1997. This chocolate candy bar is used for eating as a snack.
1990	Health, Beauty & Personal Care	tv_com_1990_11	Pantene Pro-V	This is a commercial for Pantene Pro-V, from 1997. This hair care product is used for washing and treating hair.
1990	Technology, Communication & Electronics	tv_com_1990_12	Nintendo 64	This is a commercial for Nintendo 64, from 1997. This video game console is used for playing video games.
1990	Technology, Communication & Electronics	tv_com_1990_13	Sega Channel	This is a commercial for Sega Channel, from 1997. This gaming service is used for accessing video games.
1990	Health, Beauty & Personal Care	tv_com_1990_14	Orudis KT	This is a commercial for Orudis KT, from 1995. This medicine is used for relieving pain.
1990	Food, Beverages & Nutrition	tv_com_1990_15	Miller Lite	This is a commercial for Miller Lite, from 1995. This light beer product is used for drinking.
1990	Health, Beauty & Personal Care	tv_com_1990_16	Always with Channels Maxi Pads	This is a commercial for Always Maxi Pads, from 1995. This hygiene product is used for menstrual protection.
1990	Health, Beauty & Personal Care	tv_com_1990_17	Head & Shoulders Shampoo	This is a commercial for Head & Shoulders Shampoo, from 1995. This hair care product is used for improving scalp cleanliness and controlling dandruff.
1990	Food, Beverages & Nutrition	tv_com_1990_19	Wrigley's Doublemint	This is a commercial for Wrigley’s Doublemint, from 1992. This gum is used for chewing as a breath-freshening snack.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_21	Starter Hat	This is a commercial for Starter Hat, from 1993. This clothing product is used for wearing as a cap.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_22	Soloflex Muscle Machine	This is a commercial for Soloflex Muscle Machine, from 1994. This fitness equipment is used for strength training exercise.
1990	Health, Beauty & Personal Care	tv_com_1990_23	Softlips Lip Protectant	This is a commercial for Softlips Lip Protectant, from 1993. This cosmetic product is used for moisturizing lips.
1990	Technology, Communication & Electronics	tv_com_1990_24	Sega Genesis	This is a commercial for Sega Genesis, from 1994. This video game console is used for playing video games.
1990	Health, Beauty & Personal Care	tv_com_1990_25	Oxy Sensitive	This is a commercial for Oxy Sensitive, from 1994. This skincare product is used for treating acne and cleansing skin.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_26	Oakley Sunglasses	This is a commercial for Oakley Sunglasses, from 1994. This eyewear product is used for protecting eyes from sunlight.
1990	Technology, Communication & Electronics	tv_com_1990_30	Kenwood	This is a commercial for Kenwood Audio Systems, from 1994. This electronics product is used for playing music.
1990	Food, Beverages & Nutrition	tv_com_1990_31	Jolly Rancher Candy	This is a commercial for Jolly Rancher Candy, from 1993. This candy product is used for eating as a sweet snack.
1990	Health, Beauty & Personal Care	tv_com_1990_32	Durasoft Freshlook	This is a commercial for FreshLook Color and Clear Disposable Contacts, from 1994. These contact lenses are used for correcting vision and changing eye color.
1990	Technology, Communication & Electronics	tv_com_1990_34	1-800-COLLECT	This is a commercial for 1-800-COLLECT, from 1993. This telephone service is used for making collect long-distance calls.
1990	Health, Beauty & Personal Care	tv_com_1990_35	Braun Shaver	This is a commercial for Braun Shaver, from 1991. This grooming device is used for shaving facial hair.
1990	Food, Beverages & Nutrition	tv_com_1990_36	Triples Cereal	This is a commercial for Triples Cereal, from 1992. This breakfast cereal is used for eating as a morning food.
1990	Health, Beauty & Personal Care	tv_com_1990_37	Alka-Seltzer Plus	This is a commercial for Alka-Seltzer Plus, from 1991. This medicine is used for relieving cold.
1990	Household, Cleaning & Home Care	tv_com_1990_38	Tide with Bleach	This is a commercial for Tide with Bleach, from 1992. This laundry detergent is used for washing and whitening clothes.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_40	Rex Eletronics Sale	This is a commercial for Rex Electronics Sale, from 1992. This electronics retailer is used for purchasing electronic goods.
1990	Food, Beverages & Nutrition	tv_com_1990_42	Pizza Hut	This is a commercial for Pizza Hut (Beauty and the Beast Promotion), from 1992. This restaurant promotion is used for buying pizza with themed marketing tie-in.
1990	Food, Beverages & Nutrition	tv_com_1990_43	Orville Redenbacher Smart-Pop	This is a commercial for Orville Redenbacher Smart-Pop Popcorn, from 1992. This popcorn product is used for making a snack.
1990	Food, Beverages & Nutrition	tv_com_1990_44	McDonald's (Tonka Trucks & Cabbage Patch Kids promotion)	This is a commercial for McDonald’s (Tonka Trucks & Cabbage Patch Kids promotion), from 1992. This fast-food restaurant promotion is used for buying Happy Meals with toy tie-ins.
1990	Personal, Public Transport & Travel	tv_com_1990_45	Oldsmobile Eighty Eight LSS	This is a commercial for Oldsmobile Eighty Eight LSS, from 1992. This car is used for personal transportation.
1990	Food, Beverages & Nutrition	tv_com_1990_46	Little Caesars Pizza	This is a commercial for Little Caesars Pizza, from 1992. This restaurant promotion offers a pizza deal.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_47	Lego System	This is a commercial for LEGO System, from 1992. This toy building set is used for creative play.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_48	Fugicolor Super G	This is a commercial for Fujicolor Super G, from 1994. This photographic film is used for taking pictures.
1990	Food, Beverages & Nutrition	tv_com_1990_49	Kellogg's Nutri Grain Bars	This is a commercial for Kellogg’s Nutri-Grain Bars, from 1991. This snack product is used for eating as a quick breakfast food or snack.
1990	Health, Beauty & Personal Care	tv_com_1990_50	Johnson & Johnson Reach Toothbrush	This is a commercial for Johnson & Johnson Reach Toothbrush, from 1992. This dental care product is used for brushing teeth.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_51	Hallmark Cards	This is a commercial for Hallmark Cards, from 1992. This greeting card line is used for sharing personal messages.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_52	Fisher Price Action Workshop	This is a commercial for Fisher-Price Action Workshop, from 1992. This toy set is used for children’s play.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_53	Duracell Copper Alkaline Batteries	This is a commercial for Duracell Copper Alkaline Batteries, from 1992. This battery product is used for powering electronic devices.
1990	Food, Beverages & Nutrition	tv_com_1990_54	Domino’s 25 Million Nintendo Instant Win Game	This is a commercial for Domino’s 25 Million Nintendo Instant Win Game, from 1992. This restaurant promotional contest is used for winning prizes and pizza discounts.
1990	Health, Beauty & Personal Care	tv_com_1990_55	Dimetapp Elixir	This is a commercial for Dimetapp Elixir, from 1992. This medicine is used for relieving cold and allergy symptoms.
1990	Personal, Public Transport & Travel	tv_com_1990_56	CP&L Energy	This is a commercial for CP&L Energy, from 1992. This utility service is used for providing electricity and energy-saving information.
1990	Health, Beauty & Personal Care	tv_com_1990_57	ChapStick Medicated	This is a commercial for ChapStick Medicated, from 1992. This lip balm is used for protecting and soothing lips.
1990	Personal, Public Transport & Travel	tv_com_1990_58	Saturn SL2	This is a commercial for Saturn SL2, from 1993. This car is used for personal transportation.
1990	Personal, Public Transport & Travel	tv_com_1990_59	United Airlines London	This is a commercial for United Airlines, from 1991. This airline is used for air travel.
1990	Personal, Public Transport & Travel	tv_com_1990_60	Oldsmobile Achieva	This is a commercial for Oldsmobile Achieva, from 1992. This car is used for personal transportation.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_61	Guess Jeans	This is a commercial for Guess Jeans, from 1996. This clothing product is used for wearing as casual fashion.
1990	Technology, Communication & Electronics	tv_com_1990_63	Playstation Promo Disc	This is a commercial for PlayStation Promo Disc, from 1995. This video game sampler is used for previewing upcoming PlayStation games.
1990	Food, Beverages & Nutrition	tv_com_1990_64	Subway Meatball	This is a commercial for Subway Meatball Sub, from 1996. This fast-food restaurant sandwich is used for quick lunches and casual meals.
1990	Food, Beverages & Nutrition	tv_com_1990_67	Slim Jim Jerky Sticks	This is a commercial for Slim Jim Jerky Sticks, from 1996. This snack product is used for eating as a quick meat snack.
1990	Health, Beauty & Personal Care	tv_com_1990_68	Durex Sheik Condoms	This is a commercial for Durex Sheik Condoms, from 1996. This personal care product is used for safe sexual protection and birth control.
1990	Food, Beverages & Nutrition	tv_com_1990_69	Red Dog Lager Beer 	This is a commercial for Red Dog Lager Beer, from 1995. This alcoholic beverage is used for drinking.
1990	Health, Beauty & Personal Care	tv_com_1990_70	Propa pH Astringent Cleanser 	This is a commercial for Propa pH Acne Medication, from 1996. This skincare product is used for treating acne and cleansing skin.
1990	Health, Beauty & Personal Care	tv_com_1990_72	Soft and Dri	This is a commercial for Soft and Dri Clear Gel Antiperspirant, from 1994. This personal care product is used for reducing sweat and body odor.
